date,state,district,pincode,bio_age_5_17,bio_age_17_
27-05-2025,Karnataka,Bangalore,560096,1,5
27-05-2025,Karnataka,Bangalore,560097,4,7
03-06-2025,Karnataka,Bangalore,560006,1,4
03-06-2025,Karnataka,Bangalore,560013,0,3
03-06-2025,Karnataka,Bangalore,560017,1,14
03-06-2025,Karnataka,Bangalore,560027,2,8
03-06-2025,Karnataka,Bangalore,560029,3,8
03-06-2025,Karnataka,Bangalore,560037,5,13
03-06-2025,Karnataka,Bangalore,560040,2,13
03-06-2025,Karnataka,Bangalore,560047,7,23
03-06-2025,Karnataka,Bangalore,560054,0,5
03-06-2025,Karnataka,Bangalore,560056,0,12
03-06-2025,Karnataka,Bangalore,560058,2,15
03-06-2025,Karnataka,Bangalore,560064,7,13
03-06-2025,Karnataka,Bangalore,560065,0,2
03-06-2025,Karnataka,Bangalore,560069,0,1
03-06-2025,Karnataka,Bangalore,560072,3,14
03-06-2025,Karnataka,Bangalore,560086,3,9
03-06-2025,Karnataka,Bangalore,562106,2,5
29-05-2025,Karnataka,Bangalore,560004,1,5
29-05-2025,Karnataka,Bangalore,560005,1,4
29-05-2025,Karnataka,Bangalore,560013,1,3
29-05-2025,Karnataka,Bangalore,560019,1,4
29-05-2025,Karnataka,Bangalore,560029,2,11
29-05-2025,Karnataka,Bangalore,560034,1,2
29-05-2025,Karnataka,Bangalore,560049,0,4
29-05-2025,Karnataka,Bangalore,560053,1,5
29-05-2025,Karnataka,Bangalore,560060,2,9
29-05-2025,Karnataka,Bangalore,560064,7,19
29-05-2025,Karnataka,Bangalore,560066,3,9
29-05-2025,Karnataka,Bangalore,560071,0,2
29-05-2025,Karnataka,Bangalore,560086,1,11
29-05-2025,Karnataka,Bangalore,560088,1,1
29-05-2025,Karnataka,Bangalore,560089,0,2
29-05-2025,Karnataka,Bangalore,560092,3,8
29-05-2025,Karnataka,Bangalore,560103,0,2
29-05-2025,Karnataka,Bangalore,560105,2,5
29-05-2025,Karnataka,Bangalore,562157,3,7
28-05-2025,Karnataka,Bangalore,560005,2,17
28-05-2025,Karnataka,Bangalore,560009,0,4
28-05-2025,Karnataka,Bangalore,560011,2,9
28-05-2025,Karnataka,Bangalore,560013,0,4
28-05-2025,Karnataka,Bangalore,560020,1,5
28-05-2025,Karnataka,Bangalore,560022,3,1
28-05-2025,Karnataka,Bangalore,560033,2,13
28-05-2025,Karnataka,Bangalore,560034,1,2
28-05-2025,Karnataka,Bangalore,560037,3,5
28-05-2025,Karnataka,Bangalore,560058,2,11
28-05-2025,Karnataka,Bangalore,560060,6,10
28-05-2025,Karnataka,Bangalore,560067,1,8
28-05-2025,Karnataka,Bangalore,560069,0,1
28-05-2025,Karnataka,Bangalore,560075,0,9
28-05-2025,Karnataka,Bangalore,560084,5,19
28-05-2025,Karnataka,Bangalore,560089,0,2
28-05-2025,Karnataka,Bangalore,560094,1,13
28-05-2025,Karnataka,Bangalore,560097,2,11
28-05-2025,Karnataka,Bangalore,560098,0,1
28-05-2025,Karnataka,Bangalore,560102,1,6
28-05-2025,Karnataka,Bangalore,560104,0,1
28-05-2025,Karnataka,Bangalore,562125,2,5
02-06-2025,Karnataka,Bangalore,560002,0,4
02-06-2025,Karnataka,Bangalore,560011,1,13
02-06-2025,Karnataka,Bangalore,560014,0,1
02-06-2025,Karnataka,Bangalore,560015,1,11
02-06-2025,Karnataka,Bangalore,560018,1,8
02-06-2025,Karnataka,Bangalore,560023,4,8
02-06-2025,Karnataka,Bangalore,560025,0,2
02-06-2025,Karnataka,Bangalore,560029,0,5
02-06-2025,Karnataka,Bangalore,560032,3,31
02-06-2025,Karnataka,Bangalore,560034,0,4
02-06-2025,Karnataka,Bangalore,560056,3,15
02-06-2025,Karnataka,Bangalore,560063,3,0
02-06-2025,Karnataka,Bangalore,560064,9,17
02-06-2025,Karnataka,Bangalore,560065,1,2
02-06-2025,Karnataka,Bangalore,560083,1,9
02-06-2025,Karnataka,Bangalore,560088,0,1
02-06-2025,Karnataka,Bangalore,560090,1,1
02-06-2025,Karnataka,Bangalore,560098,1,2
02-06-2025,Karnataka,Bangalore,560100,1,6
02-06-2025,Karnataka,Bangalore,560102,1,3
02-06-2025,Karnataka,Bangalore,562123,3,7
01-06-2025,Karnataka,Bangalore,560079,8,10
01-06-2025,Karnataka,Bangalore,560082,0,1
01-06-2025,Karnataka,Bangalore,560087,0,4
01-06-2025,Karnataka,Bangalore,560090,3,3
01-06-2025,Karnataka,Bangalore,560096,0,1
01-06-2025,Karnataka,Bangalore,560099,1,1
01-06-2025,Karnataka,Bangalore,560100,0,10
01-06-2025,Karnataka,Bangalore,562123,4,8
01-06-2025,Karnataka,Bangalore,560005,1,3
01-06-2025,Karnataka,Bangalore,560008,1,1
01-06-2025,Karnataka,Bangalore,560023,1,2
01-06-2025,Karnataka,Bangalore,560032,6,6
01-06-2025,Karnataka,Bangalore,560033,1,2
01-06-2025,Karnataka,Bangalore,560034,0,3
01-06-2025,Karnataka,Bangalore,560048,1,0
01-06-2025,Karnataka,Bangalore,560049,0,2
01-06-2025,Karnataka,Bangalore,560058,2,7
01-06-2025,Karnataka,Bangalore,560060,4,6
01-06-2025,Karnataka,Bangalore,560061,3,5
01-06-2025,Karnataka,Bangalore,560073,5,1
31-05-2025,Karnataka,Bangalore,560004,0,1
31-05-2025,Karnataka,Bangalore,560005,2,13
31-05-2025,Karnataka,Bangalore,560014,0,2
31-05-2025,Karnataka,Bangalore,560017,2,1
31-05-2025,Karnataka,Bangalore,560020,3,11
31-05-2025,Karnataka,Bangalore,560026,5,16
31-05-2025,Karnataka,Bangalore,560028,1,3
31-05-2025,Karnataka,Bangalore,560030,3,11
31-05-2025,Karnataka,Bangalore,560040,2,9
31-05-2025,Karnataka,Bangalore,560041,1,1
31-05-2025,Karnataka,Bangalore,560043,4,24
31-05-2025,Karnataka,Bangalore,560048,1,3
31-05-2025,Karnataka,Bangalore,560062,3,8
31-05-2025,Karnataka,Bangalore,560068,5,24
16-06-2025,Karnataka,Bangalore,560003,1,9
16-06-2025,Karnataka,Bangalore,560006,0,7
16-06-2025,Karnataka,Bangalore,560015,1,6
16-06-2025,Karnataka,Bangalore,560016,1,13
16-06-2025,Karnataka,Bangalore,560019,0,6
16-06-2025,Karnataka,Bangalore,560020,0,1
16-06-2025,Karnataka,Bangalore,560030,2,7
16-06-2025,Karnataka,Bangalore,560032,4,25
16-06-2025,Karnataka,Bangalore,560034,1,2
16-06-2025,Karnataka,Bangalore,560035,0,5
16-06-2025,Karnataka,Bangalore,560039,3,8
16-06-2025,Karnataka,Bangalore,560043,5,24
16-06-2025,Karnataka,Bangalore,560045,7,51
16-06-2025,Karnataka,Bangalore,560046,1,3
16-06-2025,Karnataka,Bangalore,560060,1,8
16-06-2025,Karnataka,Bangalore,560064,2,10
16-06-2025,Karnataka,Bangalore,560077,3,11
16-06-2025,Karnataka,Bangalore,560095,2,3
16-06-2025,Karnataka,Bangalore,560102,0,7
16-06-2025,Karnataka,Bangalore,560104,0,1
16-06-2025,Karnataka,Bangalore,562114,0,1
15-06-2025,Karnataka,Bangalore,560002,0,4
15-06-2025,Karnataka,Bangalore,560005,0,2
15-06-2025,Karnataka,Bangalore,560008,0,1
15-06-2025,Karnataka,Bangalore,560011,0,2
15-06-2025,Karnataka,Bangalore,560015,0,1
15-06-2025,Karnataka,Bangalore,560020,0,4
15-06-2025,Karnataka,Bangalore,560026,2,8
15-06-2025,Karnataka,Bangalore,560032,1,5
15-06-2025,Karnataka,Bangalore,560035,0,2
15-06-2025,Karnataka,Bangalore,560037,2,2
15-06-2025,Karnataka,Bangalore,560056,3,6
15-06-2025,Karnataka,Bangalore,560061,0,2
15-06-2025,Karnataka,Bangalore,560064,2,7
15-06-2025,Karnataka,Bangalore,560065,0,1
15-06-2025,Karnataka,Bangalore,560067,0,1
15-06-2025,Karnataka,Bangalore,560071,0,1
15-06-2025,Karnataka,Bangalore,560078,7,6
15-06-2025,Karnataka,Bangalore,560082,0,1
15-06-2025,Karnataka,Bangalore,560084,1,4
15-06-2025,Karnataka,Bangalore,560100,1,5
15-06-2025,Karnataka,Bangalore,562123,1,5
14-06-2025,Karnataka,Bangalore,560002,2,1
14-06-2025,Karnataka,Bangalore,560004,0,8
14-06-2025,Karnataka,Bangalore,560015,0,3
14-06-2025,Karnataka,Bangalore,560028,0,6
14-06-2025,Karnataka,Bangalore,560033,6,14
14-06-2025,Karnataka,Bangalore,560049,3,3
14-06-2025,Karnataka,Bangalore,560053,1,8
14-06-2025,Karnataka,Bangalore,560062,4,10
14-06-2025,Karnataka,Bangalore,560071,1,0
14-06-2025,Karnataka,Bangalore,560075,2,5
14-06-2025,Karnataka,Bangalore,560083,2,4
14-06-2025,Karnataka,Bangalore,560093,0,6
14-06-2025,Karnataka,Bangalore,560097,4,12
14-06-2025,Karnataka,Bangalore,560098,2,4
14-06-2025,Karnataka,Bangalore,561203,0,1
14-06-2025,Karnataka,Bangalore,562106,2,10
14-06-2025,Karnataka,Bangalore,562107,2,4
14-06-2025,Karnataka,Bangalore,562157,1,0
21-06-2025,Karnataka,Bangalore,560001,0,8
21-06-2025,Karnataka,Bangalore,560011,3,9
21-06-2025,Karnataka,Bangalore,560016,6,18
21-06-2025,Karnataka,Bangalore,560017,0,9
21-06-2025,Karnataka,Bangalore,560020,0,5
21-06-2025,Karnataka,Bangalore,560024,2,5
21-06-2025,Karnataka,Bangalore,560026,5,29
21-06-2025,Karnataka,Bangalore,560028,0,6
21-06-2025,Karnataka,Bangalore,560030,6,13
21-06-2025,Karnataka,Bangalore,560032,7,35
21-06-2025,Karnataka,Bangalore,560033,2,8
21-06-2025,Karnataka,Bangalore,560034,4,2
21-06-2025,Karnataka,Bangalore,560036,7,11
21-06-2025,Karnataka,Bangalore,560045,9,27
21-06-2025,Karnataka,Bangalore,560048,3,5
21-06-2025,Karnataka,Bangalore,560050,1,5
21-06-2025,Karnataka,Bangalore,560057,3,8
21-06-2025,Karnataka,Bangalore,560077,4,11
21-06-2025,Karnataka,Bangalore,560079,5,29
21-06-2025,Karnataka,Bangalore,560082,0,3
21-06-2025,Karnataka,Bangalore,560086,4,13
21-06-2025,Karnataka,Bangalore,560087,1,3
21-06-2025,Karnataka,Bangalore,560102,2,4
21-06-2025,Karnataka,Bangalore,560103,4,2
21-06-2025,Karnataka,Bangalore,562107,2,14
21-06-2025,Karnataka,Bangalore,562130,2,5
21-06-2025,Karnataka,Bangalore,562149,1,2
21-06-2025,Karnataka,Bangalore,562157,5,3
24-06-2025,Karnataka,Bangalore,560001,0,10
24-06-2025,Karnataka,Bangalore,560002,1,6
24-06-2025,Karnataka,Bangalore,560011,0,11
24-06-2025,Karnataka,Bangalore,560017,0,11
24-06-2025,Karnataka,Bangalore,560019,1,5
24-06-2025,Karnataka,Bangalore,560022,2,11
24-06-2025,Karnataka,Bangalore,560028,1,9
24-06-2025,Karnataka,Bangalore,560041,1,5
24-06-2025,Karnataka,Bangalore,560046,0,6
24-06-2025,Karnataka,Bangalore,560047,0,25
24-06-2025,Karnataka,Bangalore,560054,1,1
24-06-2025,Karnataka,Bangalore,560056,1,14
24-06-2025,Karnataka,Bangalore,560069,1,3
24-06-2025,Karnataka,Bangalore,560076,3,11
24-06-2025,Karnataka,Bangalore,560083,3,12
24-06-2025,Karnataka,Bangalore,560084,1,14
24-06-2025,Karnataka,Bangalore,560090,5,3
24-06-2025,Karnataka,Bangalore,560102,2,3
24-06-2025,Karnataka,Bangalore,560105,1,3
24-06-2025,Karnataka,Bangalore,562123,4,6
25-06-2025,Karnataka,Bangalore,560013,0,2
25-06-2025,Karnataka,Bangalore,560014,1,6
25-06-2025,Karnataka,Bangalore,560017,0,5
25-06-2025,Karnataka,Bangalore,560020,0,3
25-06-2025,Karnataka,Bangalore,560022,1,16
25-06-2025,Karnataka,Bangalore,560026,1,31
25-06-2025,Karnataka,Bangalore,560035,1,3
25-06-2025,Karnataka,Bangalore,560038,1,2
25-06-2025,Karnataka,Bangalore,560039,1,10
25-06-2025,Karnataka,Bangalore,560043,4,15
25-06-2025,Karnataka,Bangalore,560047,0,15
25-06-2025,Karnataka,Bangalore,560048,2,6
25-06-2025,Karnataka,Bangalore,560049,3,5
25-06-2025,Karnataka,Bangalore,560053,0,7
25-06-2025,Karnataka,Bangalore,560059,0,2
25-06-2025,Karnataka,Bangalore,560079,4,20
25-06-2025,Karnataka,Bangalore,560083,0,13
25-06-2025,Karnataka,Bangalore,560087,1,9
25-06-2025,Karnataka,Bangalore,560095,0,1
18-06-2025,Karnataka,Bangalore,560004,0,1
18-06-2025,Karnataka,Bangalore,560016,0,12
18-06-2025,Karnataka,Bangalore,560018,0,7
18-06-2025,Karnataka,Bangalore,560033,0,6
18-06-2025,Karnataka,Bangalore,560039,1,6
18-06-2025,Karnataka,Bangalore,560042,0,1
18-06-2025,Karnataka,Bangalore,560045,3,33
18-06-2025,Karnataka,Bangalore,560053,0,13
18-06-2025,Karnataka,Bangalore,560055,0,1
18-06-2025,Karnataka,Bangalore,560057,1,6
18-06-2025,Karnataka,Bangalore,560061,0,6
18-06-2025,Karnataka,Bangalore,560064,2,8
18-06-2025,Karnataka,Bangalore,560065,0,1
18-06-2025,Karnataka,Bangalore,560072,1,9
18-06-2025,Karnataka,Bangalore,560077,0,10
18-06-2025,Karnataka,Bangalore,560087,0,3
18-06-2025,Karnataka,Bangalore,560095,1,0
18-06-2025,Karnataka,Bangalore,560096,3,8
18-06-2025,Karnataka,Bangalore,560105,0,6
18-06-2025,Karnataka,Bangalore,562107,0,7
18-06-2025,Karnataka,Bangalore,562130,1,0
17-06-2025,Karnataka,Bangalore,560004,3,4
17-06-2025,Karnataka,Bangalore,560009,0,4
17-06-2025,Karnataka,Bangalore,560018,1,14
17-06-2025,Karnataka,Bangalore,560023,3,19
17-06-2025,Karnataka,Bangalore,560025,0,2
17-06-2025,Karnataka,Bangalore,560026,3,24
17-06-2025,Karnataka,Bangalore,560027,2,11
17-06-2025,Karnataka,Bangalore,560028,1,0
17-06-2025,Karnataka,Bangalore,560029,0,5
17-06-2025,Karnataka,Bangalore,560032,0,31
17-06-2025,Karnataka,Bangalore,560035,0,1
17-06-2025,Karnataka,Bangalore,560038,0,6
17-06-2025,Karnataka,Bangalore,560051,1,5
17-06-2025,Karnataka,Bangalore,560053,0,6
17-06-2025,Karnataka,Bangalore,560054,1,5
17-06-2025,Karnataka,Bangalore,560060,1,11
17-06-2025,Karnataka,Bangalore,560079,3,24
17-06-2025,Karnataka,Bangalore,560083,0,9
17-06-2025,Karnataka,Bangalore,560085,4,14
17-06-2025,Karnataka,Bangalore,560095,0,2
17-06-2025,Karnataka,Bangalore,560096,1,13
17-06-2025,Karnataka,Bangalore,560100,4,4
17-06-2025,Karnataka,Bangalore,560102,2,6
17-06-2025,Karnataka,Bangalore,560103,0,4
17-06-2025,Karnataka,Bangalore,561203,2,1
17-06-2025,Karnataka,Bangalore,562107,1,8
17-06-2025,Karnataka,Bangalore,562129,0,1
19-06-2025,Karnataka,Bangalore,560002,0,6
19-06-2025,Karnataka,Bangalore,560003,0,12
19-06-2025,Karnataka,Bangalore,560010,2,14
19-06-2025,Karnataka,Bangalore,560011,2,7
19-06-2025,Karnataka,Bangalore,560016,2,19
19-06-2025,Karnataka,Bangalore,560027,2,6
19-06-2025,Karnataka,Bangalore,560029,2,11
19-06-2025,Karnataka,Bangalore,560035,0,3
19-06-2025,Karnataka,Bangalore,560039,0,15
19-06-2025,Karnataka,Bangalore,560058,2,17
19-06-2025,Karnataka,Bangalore,560060,0,7
19-06-2025,Karnataka,Bangalore,560066,0,8
19-06-2025,Karnataka,Bangalore,560075,0,5
19-06-2025,Karnataka,Bangalore,560080,0,1
19-06-2025,Karnataka,Bangalore,560083,1,14
19-06-2025,Karnataka,Bangalore,560096,0,15
19-06-2025,Karnataka,Bangalore,562157,4,8
20-06-2025,Karnataka,Bangalore,560011,0,5
20-06-2025,Karnataka,Bangalore,560018,1,5
20-06-2025,Karnataka,Bangalore,560019,0,3
20-06-2025,Karnataka,Bangalore,560023,1,26
20-06-2025,Karnataka,Bangalore,560030,0,6
20-06-2025,Karnataka,Bangalore,560032,2,10
20-06-2025,Karnataka,Bangalore,560037,1,4
20-06-2025,Karnataka,Bangalore,560039,0,8
20-06-2025,Karnataka,Bangalore,560047,2,17
20-06-2025,Karnataka,Bangalore,560048,1,6
20-06-2025,Karnataka,Bangalore,560049,3,5
20-06-2025,Karnataka,Bangalore,560053,0,8
20-06-2025,Karnataka,Bangalore,560056,1,6
20-06-2025,Karnataka,Bangalore,560064,4,18
20-06-2025,Karnataka,Bangalore,560094,0,3
20-06-2025,Karnataka,Bangalore,560095,1,4
20-06-2025,Karnataka,Bangalore,562107,1,7
20-06-2025,Karnataka,Bangalore,562130,2,2
20-06-2025,Karnataka,Bangalore,562157,1,3
22-06-2025,Karnataka,Bangalore,560001,0,5
22-06-2025,Karnataka,Bangalore,560003,0,3
22-06-2025,Karnataka,Bangalore,560010,1,9
22-06-2025,Karnataka,Bangalore,560016,1,4
22-06-2025,Karnataka,Bangalore,560028,0,1
22-06-2025,Karnataka,Bangalore,560039,0,5
22-06-2025,Karnataka,Bangalore,560043,1,5
22-06-2025,Karnataka,Bangalore,560061,1,1
22-06-2025,Karnataka,Bangalore,560068,4,7
22-06-2025,Karnataka,Bangalore,560085,3,5
22-06-2025,Karnataka,Bangalore,560087,1,0
22-06-2025,Karnataka,Bangalore,560093,1,3
22-06-2025,Karnataka,Bangalore,560098,3,1
22-06-2025,Karnataka,Bangalore,560099,1,0
22-06-2025,Karnataka,Bangalore,560105,1,6
22-06-2025,Karnataka,Bangalore,562123,1,6
22-06-2025,Karnataka,Bangalore,562157,0,1
23-06-2025,Karnataka,Bangalore,560002,0,6
23-06-2025,Karnataka,Bangalore,560014,0,1
23-06-2025,Karnataka,Bangalore,560024,2,1
23-06-2025,Karnataka,Bangalore,560034,0,5
23-06-2025,Karnataka,Bangalore,560040,3,18
23-06-2025,Karnataka,Bangalore,560041,0,6
23-06-2025,Karnataka,Bangalore,560042,0,3
23-06-2025,Karnataka,Bangalore,560046,0,10
23-06-2025,Karnataka,Bangalore,560053,0,13
23-06-2025,Karnataka,Bangalore,560059,0,1
23-06-2025,Karnataka,Bangalore,560064,4,15
23-06-2025,Karnataka,Bangalore,560065,0,1
23-06-2025,Karnataka,Bangalore,560067,3,11
23-06-2025,Karnataka,Bangalore,560070,1,16
23-06-2025,Karnataka,Bangalore,560073,5,13
23-06-2025,Karnataka,Bangalore,560082,1,1
23-06-2025,Karnataka,Bangalore,560084,3,25
23-06-2025,Karnataka,Bangalore,560085,3,19
23-06-2025,Karnataka,Bangalore,560086,0,11
23-06-2025,Karnataka,Bangalore,560089,0,1
23-06-2025,Karnataka,Bangalore,560091,2,29
12-07-2025,Karnataka,Bangalore,560002,4,3
12-07-2025,Karnataka,Bangalore,560006,2,4
12-07-2025,Karnataka,Bangalore,560010,4,12
12-07-2025,Karnataka,Bangalore,560014,0,1
12-07-2025,Karnataka,Bangalore,560019,0,3
12-07-2025,Karnataka,Bangalore,560029,4,3
12-07-2025,Karnataka,Bangalore,560033,4,6
12-07-2025,Karnataka,Bangalore,560036,9,3
12-07-2025,Karnataka,Bangalore,560037,4,6
12-07-2025,Karnataka,Bangalore,560039,2,6
12-07-2025,Karnataka,Bangalore,560041,2,5
12-07-2025,Karnataka,Bangalore,560042,1,1
12-07-2025,Karnataka,Bangalore,560045,14,27
12-07-2025,Karnataka,Bangalore,560046,1,4
12-07-2025,Karnataka,Bangalore,560057,3,11
12-07-2025,Karnataka,Bangalore,560072,7,12
12-07-2025,Karnataka,Bangalore,560076,10,9
12-07-2025,Karnataka,Bangalore,560082,3,7
12-07-2025,Karnataka,Bangalore,560084,7,16
12-07-2025,Karnataka,Bangalore,560102,5,3
13-07-2025,Karnataka,Bangalore,560024,1,0
13-07-2025,Karnataka,Bangalore,560028,1,0
13-07-2025,Karnataka,Bangalore,560040,3,6
13-07-2025,Karnataka,Bangalore,560048,2,0
13-07-2025,Karnataka,Bangalore,560049,0,6
13-07-2025,Karnataka,Bangalore,560053,2,8
13-07-2025,Karnataka,Bangalore,560054,1,2
13-07-2025,Karnataka,Bangalore,560061,3,3
13-07-2025,Karnataka,Bangalore,560073,4,4
13-07-2025,Karnataka,Bangalore,560077,2,1
13-07-2025,Karnataka,Bangalore,560086,1,8
13-07-2025,Karnataka,Bangalore,560090,2,1
13-07-2025,Karnataka,Bangalore,560097,1,5
13-07-2025,Karnataka,Bangalore,560104,1,0
13-07-2025,Karnataka,Bangalore,560105,1,2
13-07-2025,Karnataka,Bangalore,562106,1,3
15-07-2025,Karnataka,Bangalore,560008,2,8
15-07-2025,Karnataka,Bangalore,560009,0,1
15-07-2025,Karnataka,Bangalore,560022,0,12
15-07-2025,Karnataka,Bangalore,560032,5,36
15-07-2025,Karnataka,Bangalore,560033,1,14
15-07-2025,Karnataka,Bangalore,560034,1,2
15-07-2025,Karnataka,Bangalore,560038,1,6
15-07-2025,Karnataka,Bangalore,560040,2,9
15-07-2025,Karnataka,Bangalore,560043,4,23
15-07-2025,Karnataka,Bangalore,560047,3,9
15-07-2025,Karnataka,Bangalore,560051,1,10
15-07-2025,Karnataka,Bangalore,560052,0,1
15-07-2025,Karnataka,Bangalore,560061,2,10
15-07-2025,Karnataka,Bangalore,560066,1,8
15-07-2025,Karnataka,Bangalore,560068,5,19
15-07-2025,Karnataka,Bangalore,560086,1,12
15-07-2025,Karnataka,Bangalore,560099,0,1
15-07-2025,Karnataka,Bangalore,560100,1,8
15-07-2025,Karnataka,Bangalore,560102,1,3
15-07-2025,Karnataka,Bangalore,560105,2,5
15-07-2025,Karnataka,Bangalore,562125,2,5
15-07-2025,Karnataka,Bangalore,562129,0,2
15-07-2025,Karnataka,Bangalore,562149,3,0
14-07-2025,Karnataka,Bangalore,560001,1,7
14-07-2025,Karnataka,Bangalore,560013,1,2
14-07-2025,Karnataka,Bangalore,560016,3,20
14-07-2025,Karnataka,Bangalore,560017,0,9
14-07-2025,Karnataka,Bangalore,560018,2,11
14-07-2025,Karnataka,Bangalore,560034,0,2
14-07-2025,Karnataka,Bangalore,560037,2,10
14-07-2025,Karnataka,Bangalore,560038,0,3
14-07-2025,Karnataka,Bangalore,560043,6,14
14-07-2025,Karnataka,Bangalore,560046,1,11
14-07-2025,Karnataka,Bangalore,560053,1,9
14-07-2025,Karnataka,Bangalore,560058,2,20
14-07-2025,Karnataka,Bangalore,560075,1,7
14-07-2025,Karnataka,Bangalore,560087,0,2
14-07-2025,Karnataka,Bangalore,560090,0,8
14-07-2025,Karnataka,Bangalore,560091,3,16
14-07-2025,Karnataka,Bangalore,560094,1,5
14-07-2025,Karnataka,Bangalore,560102,1,5
14-07-2025,Karnataka,Bangalore,562107,0,9
14-07-2025,Karnataka,Bangalore,562123,2,7
23-07-2025,Karnataka,Bangalore,560002,2,2
23-07-2025,Karnataka,Bangalore,560005,1,9
23-07-2025,Karnataka,Bangalore,560010,0,10
23-07-2025,Karnataka,Bangalore,560013,0,2
23-07-2025,Karnataka,Bangalore,560018,1,13
23-07-2025,Karnataka,Bangalore,560022,1,4
23-07-2025,Karnataka,Bangalore,560024,0,6
23-07-2025,Karnataka,Bangalore,560029,0,10
23-07-2025,Karnataka,Bangalore,560036,2,7
23-07-2025,Karnataka,Bangalore,560045,11,37
23-07-2025,Karnataka,Bangalore,560050,0,7
23-07-2025,Karnataka,Bangalore,560051,1,1
23-07-2025,Karnataka,Bangalore,560063,1,1
23-07-2025,Karnataka,Bangalore,560067,3,7
23-07-2025,Karnataka,Bangalore,560070,0,15
23-07-2025,Karnataka,Bangalore,560075,0,4
23-07-2025,Karnataka,Bangalore,560083,3,4
23-07-2025,Karnataka,Bangalore,560086,1,11
23-07-2025,Karnataka,Bangalore,560089,2,4
23-07-2025,Karnataka,Bangalore,560094,1,8
23-07-2025,Karnataka,Bangalore,560102,0,6
23-07-2025,Karnataka,Bangalore,562106,5,9
23-07-2025,Karnataka,Bangalore,562149,2,2
23-07-2025,Karnataka,Bangalore,562157,1,4
11-07-2025,Karnataka,Bangalore,560010,1,16
11-07-2025,Karnataka,Bangalore,560011,1,7
11-07-2025,Karnataka,Bangalore,560021,2,25
11-07-2025,Karnataka,Bangalore,560023,2,12
11-07-2025,Karnataka,Bangalore,560027,0,4
11-07-2025,Karnataka,Bangalore,560034,0,3
11-07-2025,Karnataka,Bangalore,560035,0,1
11-07-2025,Karnataka,Bangalore,560036,2,6
11-07-2025,Karnataka,Bangalore,560037,3,12
11-07-2025,Karnataka,Bangalore,560038,0,9
11-07-2025,Karnataka,Bangalore,560039,0,12
11-07-2025,Karnataka,Bangalore,560047,2,17
11-07-2025,Karnataka,Bangalore,560056,0,11
11-07-2025,Karnataka,Bangalore,560064,1,11
11-07-2025,Karnataka,Bangalore,560067,1,9
11-07-2025,Karnataka,Bangalore,560072,1,8
11-07-2025,Karnataka,Bangalore,560076,1,14
11-07-2025,Karnataka,Bangalore,560077,0,5
11-07-2025,Karnataka,Bangalore,560091,2,22
11-07-2025,Karnataka,Bangalore,560099,1,3
11-07-2025,Karnataka,Bangalore,560103,1,2
11-07-2025,Karnataka,Bangalore,560104,0,2
11-07-2025,Karnataka,Bangalore,562106,4,11
11-07-2025,Karnataka,Bangalore,562123,1,5
11-07-2025,Karnataka,Bangalore,562129,0,2
11-07-2025,Karnataka,Bangalore,562130,0,4
11-07-2025,Karnataka,Bangalore,562149,0,2
16-07-2025,Karnataka,Bangalore,560020,1,4
16-07-2025,Karnataka,Bangalore,560030,1,11
16-07-2025,Karnataka,Bangalore,560032,5,31
16-07-2025,Karnataka,Bangalore,560035,0,2
16-07-2025,Karnataka,Bangalore,560039,0,5
16-07-2025,Karnataka,Bangalore,560047,2,16
16-07-2025,Karnataka,Bangalore,560049,3,7
16-07-2025,Karnataka,Bangalore,560053,0,7
16-07-2025,Karnataka,Bangalore,560060,6,18
16-07-2025,Karnataka,Bangalore,560068,0,25
16-07-2025,Karnataka,Bangalore,560069,0,1
16-07-2025,Karnataka,Bangalore,560072,0,13
16-07-2025,Karnataka,Bangalore,560077,1,12
16-07-2025,Karnataka,Bangalore,560084,0,28
16-07-2025,Karnataka,Bangalore,560087,2,5
16-07-2025,Karnataka,Bangalore,560092,1,6
16-07-2025,Karnataka,Bangalore,560095,0,4
16-07-2025,Karnataka,Bangalore,560097,0,19
16-07-2025,Karnataka,Bangalore,562107,2,4
16-07-2025,Karnataka,Bangalore,562123,0,11
16-07-2025,Karnataka,Bangalore,562149,4,7
24-07-2025,Karnataka,Bangalore,560006,0,2
24-07-2025,Karnataka,Bangalore,560011,4,12
24-07-2025,Karnataka,Bangalore,560026,9,31
24-07-2025,Karnataka,Bangalore,560045,8,35
24-07-2025,Karnataka,Bangalore,560049,1,3
24-07-2025,Karnataka,Bangalore,560056,2,11
24-07-2025,Karnataka,Bangalore,560064,2,14
24-07-2025,Karnataka,Bangalore,560065,0,2
24-07-2025,Karnataka,Bangalore,560067,1,3
24-07-2025,Karnataka,Bangalore,560068,4,30
24-07-2025,Karnataka,Bangalore,560069,1,4
24-07-2025,Karnataka,Bangalore,560077,1,8
24-07-2025,Karnataka,Bangalore,560082,1,1
24-07-2025,Karnataka,Bangalore,560092,1,7
24-07-2025,Karnataka,Bangalore,560093,1,2
24-07-2025,Karnataka,Bangalore,560094,2,10
24-07-2025,Karnataka,Bangalore,560099,1,4
25-07-2025,Karnataka,Bangalore,560004,2,8
25-07-2025,Karnataka,Bangalore,560008,1,4
25-07-2025,Karnataka,Bangalore,560020,0,6
25-07-2025,Karnataka,Bangalore,560021,1,15
25-07-2025,Karnataka,Bangalore,560022,0,1
