date,state,district,pincode,demo_age_5_17,demo_age_17_
03-11-2025,Karnataka,Bangalore,560039,1,3
03-11-2025,Karnataka,Bangalore,560041,1,3
03-11-2025,Karnataka,Bangalore,560043,1,11
03-11-2025,Karnataka,Bangalore,560051,0,4
03-11-2025,Karnataka,Bangalore,560061,1,5
03-11-2025,Karnataka,Bangalore,560078,1,13
03-11-2025,Karnataka,Bangalore,560080,0,1
03-11-2025,Karnataka,Bangalore,560090,0,5
03-11-2025,Karnataka,Bangalore,560092,0,4
30-10-2025,Karnataka,Bangalore,560005,0,4
30-10-2025,Karnataka,Bangalore,560013,0,1
30-10-2025,Karnataka,Bangalore,560017,0,3
30-10-2025,Karnataka,Bangalore,560018,0,4
30-10-2025,Karnataka,Bangalore,560022,0,7
30-10-2025,Karnataka,Bangalore,560026,2,12
30-10-2025,Karnataka,Bangalore,560034,0,3
30-10-2025,Karnataka,Bangalore,560037,0,5
30-10-2025,Karnataka,Bangalore,560045,2,22
30-10-2025,Karnataka,Bangalore,560064,1,6
30-10-2025,Karnataka,Bangalore,560067,0,7
30-10-2025,Karnataka,Bangalore,560069,0,2
30-10-2025,Karnataka,Bangalore,560096,1,8
30-10-2025,Karnataka,Bangalore,562129,0,1
30-10-2025,Karnataka,Bangalore,562149,1,7
23-11-2025,Karnataka,Bangalore,560001,0,2
23-11-2025,Karnataka,Bangalore,560002,0,1
23-11-2025,Karnataka,Bangalore,560027,1,0
23-11-2025,Karnataka,Bangalore,560033,1,0
23-11-2025,Karnataka,Bangalore,560035,0,2
23-11-2025,Karnataka,Bangalore,560039,1,1
23-11-2025,Karnataka,Bangalore,560058,1,2
23-11-2025,Karnataka,Bangalore,560060,2,3
23-11-2025,Karnataka,Bangalore,560061,0,1
23-11-2025,Karnataka,Bangalore,560064,1,2
23-11-2025,Karnataka,Bangalore,560067,0,1
23-11-2025,Karnataka,Bangalore,560075,0,1
23-11-2025,Karnataka,Bangalore,560076,2,1
23-11-2025,Karnataka,Bangalore,560078,0,5
23-11-2025,Karnataka,Bangalore,562106,1,0
24-11-2025,Karnataka,Bangalore,560002,0,2
24-11-2025,Karnataka,Bangalore,560007,0,1
24-11-2025,Karnataka,Bangalore,560015,1,2
24-11-2025,Karnataka,Bangalore,560016,0,7
24-11-2025,Karnataka,Bangalore,560018,0,2
24-11-2025,Karnataka,Bangalore,560028,0,3
24-11-2025,Karnataka,Bangalore,560039,0,2
24-11-2025,Karnataka,Bangalore,560041,0,3
24-11-2025,Karnataka,Bangalore,560043,1,7
24-11-2025,Karnataka,Bangalore,560047,0,5
24-11-2025,Karnataka,Bangalore,560049,0,4
24-11-2025,Karnataka,Bangalore,560055,0,2
24-11-2025,Karnataka,Bangalore,560064,0,4
24-11-2025,Karnataka,Bangalore,560067,1,5
24-11-2025,Karnataka,Bangalore,560069,0,1
24-11-2025,Karnataka,Bangalore,560079,2,12
24-11-2025,Karnataka,Bangalore,560087,0,4
24-11-2025,Karnataka,Bangalore,560092,0,3
24-11-2025,Karnataka,Bangalore,560095,0,1
24-11-2025,Karnataka,Bangalore,560096,0,6
24-11-2025,Karnataka,Bangalore,560097,0,7
24-11-2025,Karnataka,Bangalore,560098,1,0
24-11-2025,Karnataka,Bangalore,562106,3,5
24-11-2025,Karnataka,Bangalore,562149,1,3
24-11-2025,Karnataka,Bangalore,562157,1,5
26-11-2025,Karnataka,Bangalore,560011,0,4
26-11-2025,Karnataka,Bangalore,560019,0,1
26-11-2025,Karnataka,Bangalore,560028,0,2
26-11-2025,Karnataka,Bangalore,560033,0,4
26-11-2025,Karnataka,Bangalore,560038,0,1
26-11-2025,Karnataka,Bangalore,560049,1,3
26-11-2025,Karnataka,Bangalore,560050,0,4
26-11-2025,Karnataka,Bangalore,560053,0,3
26-11-2025,Karnataka,Bangalore,560055,0,2
26-11-2025,Karnataka,Bangalore,560058,1,3
26-11-2025,Karnataka,Bangalore,560062,1,8
26-11-2025,Karnataka,Bangalore,560070,0,5
26-11-2025,Karnataka,Bangalore,560085,0,10
26-11-2025,Karnataka,Bangalore,560089,0,3
26-11-2025,Karnataka,Bangalore,560092,0,1
26-11-2025,Karnataka,Bangalore,560096,0,3
26-11-2025,Karnataka,Bangalore,560097,0,7
26-11-2025,Karnataka,Bangalore,562106,0,4
25-11-2025,Karnataka,Bangalore,560003,0,5
25-11-2025,Karnataka,Bangalore,560040,0,5
25-11-2025,Karnataka,Bangalore,560041,0,1
25-11-2025,Karnataka,Bangalore,560042,0,3
25-11-2025,Karnataka,Bangalore,560058,0,5
25-11-2025,Karnataka,Bangalore,560086,0,2
25-11-2025,Karnataka,Bangalore,560087,0,5
25-11-2025,Karnataka,Bangalore,560090,0,3
25-11-2025,Karnataka,Bangalore,560092,0,5
25-11-2025,Karnataka,Bangalore,560095,0,1
25-11-2025,Karnataka,Bangalore,560099,0,4
25-11-2025,Karnataka,Bangalore,562149,0,3
27-11-2025,Karnataka,Bangalore,560014,1,0
27-11-2025,Karnataka,Bangalore,560021,0,9
27-11-2025,Karnataka,Bangalore,560023,0,4
27-11-2025,Karnataka,Bangalore,560024,0,3
27-11-2025,Karnataka,Bangalore,560034,0,3
27-11-2025,Karnataka,Bangalore,560037,0,1
27-11-2025,Karnataka,Bangalore,560048,0,3
27-11-2025,Karnataka,Bangalore,560067,0,5
27-11-2025,Karnataka,Bangalore,560068,0,13
27-11-2025,Karnataka,Bangalore,560070,0,5
27-11-2025,Karnataka,Bangalore,560096,0,3
27-11-2025,Karnataka,Bangalore,560097,0,10
27-11-2025,Karnataka,Bangalore,560099,0,4
27-11-2025,Karnataka,Bangalore,561203,0,1
02-12-2025,Karnataka,Bangalore,560013,0,2
02-12-2025,Karnataka,Bangalore,560015,0,1
02-12-2025,Karnataka,Bangalore,560019,0,3
02-12-2025,Karnataka,Bangalore,560023,0,6
02-12-2025,Karnataka,Bangalore,560024,0,4
02-12-2025,Karnataka,Bangalore,560025,0,2
02-12-2025,Karnataka,Bangalore,560028,0,1
02-12-2025,Karnataka,Bangalore,560030,2,6
02-12-2025,Karnataka,Bangalore,560032,0,13
02-12-2025,Karnataka,Bangalore,560033,0,6
02-12-2025,Karnataka,Bangalore,560034,1,0
02-12-2025,Karnataka,Bangalore,560037,0,9
02-12-2025,Karnataka,Bangalore,560051,1,1
02-12-2025,Karnataka,Bangalore,560063,0,2
02-12-2025,Karnataka,Bangalore,560073,0,8
02-12-2025,Karnataka,Bangalore,560078,0,10
02-12-2025,Karnataka,Bangalore,560085,0,7
02-12-2025,Karnataka,Bangalore,560092,0,2
02-12-2025,Karnataka,Bangalore,560097,1,14
02-12-2025,Karnataka,Bangalore,560098,1,2
02-12-2025,Karnataka,Bangalore,560100,0,2
02-12-2025,Karnataka,Bangalore,560105,1,9
02-12-2025,Karnataka,Bangalore,562106,3,5
02-12-2025,Karnataka,Bangalore,562120,0,1
02-12-2025,Karnataka,Bangalore,562123,0,5
02-12-2025,Karnataka,Bangalore,562125,0,4
02-12-2025,Karnataka,Bangalore,562129,0,1
02-12-2025,Karnataka,Bangalore,562149,0,3
01-12-2025,Karnataka,Bangalore,560006,0,1
01-12-2025,Karnataka,Bangalore,560011,0,2
01-12-2025,Karnataka,Bangalore,560026,1,16
01-12-2025,Karnataka,Bangalore,560027,0,5
01-12-2025,Karnataka,Bangalore,560032,0,10
01-12-2025,Karnataka,Bangalore,560040,0,7
01-12-2025,Karnataka,Bangalore,560047,0,3
01-12-2025,Karnataka,Bangalore,560049,0,10
01-12-2025,Karnataka,Bangalore,560057,1,6
01-12-2025,Karnataka,Bangalore,560061,0,4
01-12-2025,Karnataka,Bangalore,560067,1,7
01-12-2025,Karnataka,Bangalore,560068,0,20
01-12-2025,Karnataka,Bangalore,560069,0,1
01-12-2025,Karnataka,Bangalore,560075,0,6
01-12-2025,Karnataka,Bangalore,560079,1,7
01-12-2025,Karnataka,Bangalore,560086,0,3
01-12-2025,Karnataka,Bangalore,560087,0,1
01-12-2025,Karnataka,Bangalore,560089,0,3
01-12-2025,Karnataka,Bangalore,560093,0,3
01-12-2025,Karnataka,Bangalore,560095,0,1
01-12-2025,Karnataka,Bangalore,560096,0,3
01-12-2025,Karnataka,Bangalore,560098,0,7
01-12-2025,Karnataka,Bangalore,560103,0,2
01-12-2025,Karnataka,Bangalore,562106,1,9
01-12-2025,Karnataka,Bangalore,562125,0,5
28-11-2025,Karnataka,Bangalore,560015,0,2
28-11-2025,Karnataka,Bangalore,560020,0,2
28-11-2025,Karnataka,Bangalore,560024,0,2
28-11-2025,Karnataka,Bangalore,560037,2,2
28-11-2025,Karnataka,Bangalore,560040,0,3
28-11-2025,Karnataka,Bangalore,560045,3,17
28-11-2025,Karnataka,Bangalore,560047,1,12
28-11-2025,Karnataka,Bangalore,560056,0,5
28-11-2025,Karnataka,Bangalore,560057,0,3
28-11-2025,Karnataka,Bangalore,560060,0,9
28-11-2025,Karnataka,Bangalore,560062,0,2
28-11-2025,Karnataka,Bangalore,560076,1,6
28-11-2025,Karnataka,Bangalore,560083,2,4
28-11-2025,Karnataka,Bangalore,560087,0,1
28-11-2025,Karnataka,Bangalore,560090,0,2
28-11-2025,Karnataka,Bangalore,560094,0,3
28-11-2025,Karnataka,Bangalore,560099,0,4
28-11-2025,Karnataka,Bangalore,561203,0,1
28-11-2025,Karnataka,Bangalore,562111,0,1
28-11-2025,Karnataka,Bangalore,562149,0,1
30-11-2025,Karnataka,Bangalore,560026,0,7
30-11-2025,Karnataka,Bangalore,560030,0,2
30-11-2025,Karnataka,Bangalore,560033,0,3
30-11-2025,Karnataka,Bangalore,560046,0,2
30-11-2025,Karnataka,Bangalore,560057,0,2
30-11-2025,Karnataka,Bangalore,560067,0,8
30-11-2025,Karnataka,Bangalore,560070,0,1
30-11-2025,Karnataka,Bangalore,560077,1,4
30-11-2025,Karnataka,Bangalore,560082,0,2
30-11-2025,Karnataka,Bangalore,560084,0,2
30-11-2025,Karnataka,Bangalore,560090,0,2
30-11-2025,Karnataka,Bangalore,560097,0,4
30-11-2025,Karnataka,Bangalore,560100,0,2
30-11-2025,Karnataka,Bangalore,562106,0,2
29-11-2025,Karnataka,Bangalore,560001,0,1
29-11-2025,Karnataka,Bangalore,560008,0,8
29-11-2025,Karnataka,Bangalore,560013,0,2
29-11-2025,Karnataka,Bangalore,560015,0,1
29-11-2025,Karnataka,Bangalore,560025,0,1
29-11-2025,Karnataka,Bangalore,560030,0,5
29-11-2025,Karnataka,Bangalore,560038,0,1
29-11-2025,Karnataka,Bangalore,560051,1,1
29-11-2025,Karnataka,Bangalore,560053,0,4
29-11-2025,Karnataka,Bangalore,560055,0,2
29-11-2025,Karnataka,Bangalore,560056,0,3
29-11-2025,Karnataka,Bangalore,560064,0,7
29-11-2025,Karnataka,Bangalore,560070,0,3
29-11-2025,Karnataka,Bangalore,560077,0,5
29-11-2025,Karnataka,Bangalore,560079,1,5
29-11-2025,Karnataka,Bangalore,560082,0,2
29-11-2025,Karnataka,Bangalore,560095,0,1
29-11-2025,Karnataka,Bangalore,560103,0,1
29-11-2025,Karnataka,Bangalore,562106,0,5
29-11-2025,Karnataka,Bangalore,562123,0,3
16-11-2025,Karnataka,Bangalore,560005,0,1
16-11-2025,Karnataka,Bangalore,560008,0,4
16-11-2025,Karnataka,Bangalore,560024,0,1
16-11-2025,Karnataka,Bangalore,560049,0,1
16-11-2025,Karnataka,Bangalore,562157,0,1
15-11-2025,Karnataka,Bangalore,560034,0,1
17-11-2025,Karnataka,Bangalore,562149,0,3
19-11-2025,Karnataka,Bangalore,560014,0,1
19-11-2025,Karnataka,Bangalore,560042,0,2
19-11-2025,Karnataka,Bangalore,560059,0,1
03-12-2025,Karnataka,Bangalore,560065,0,1
03-12-2025,Karnataka,Bangalore,560090,0,1
06-12-2025,Karnataka,Bangalore,560095,0,1
02-12-2025,Karnataka,Bangalore,560059,0,2
02-12-2025,Karnataka,Bangalore,560089,0,1
05-12-2025,Karnataka,Bangalore,560063,0,1
05-12-2025,Karnataka,Bangalore,560104,1,0
07-12-2025,Karnataka,Bangalore,560008,0,3
07-12-2025,Karnataka,Bangalore,560014,0,1
07-12-2025,Karnataka,Bangalore,560034,0,1
07-12-2025,Karnataka,Bangalore,560089,0,1
07-12-2025,Karnataka,Bangalore,560093,1,1
12-12-2025,Karnataka,Bangalore,560075,0,1
14-12-2025,Karnataka,Bangalore,560006,0,1
14-12-2025,Karnataka,Bangalore,560011,0,1
14-12-2025,Karnataka,Bangalore,560036,0,2
14-12-2025,Karnataka,Bangalore,560087,0,3
14-12-2025,Karnataka,Bangalore,560102,0,1
13-12-2025,Karnataka,Bangalore,560041,0,2
13-12-2025,Karnataka,Bangalore,560089,1,1
16-12-2025,Karnataka,Bangalore,560055,0,1
20-12-2025,Karnataka,Bangalore,560014,0,1
25-11-2025,Karnataka,Bangalore,560015,1,0
25-11-2025,Karnataka,Bangalore,560075,1,1
27-11-2025,Karnataka,Bangalore,560006,0,2
27-11-2025,Karnataka,Bangalore,560055,0,1
28-11-2025,Karnataka,Bangalore,560063,0,1
28-11-2025,Karnataka,Bangalore,571511,0,1
21-12-2025,Karnataka,Bangalore,560015,1,0
21-12-2025,Karnataka,Bangalore,560018,0,2
21-12-2025,Karnataka,Bangalore,560050,0,1
21-12-2025,Karnataka,Bangalore,560055,0,1
21-12-2025,Karnataka,Bangalore,560062,0,1
29-11-2025,Karnataka,Bangalore,560019,1,1
29-11-2025,Karnataka,Bangalore,562157,1,0
23-12-2025,Karnataka,Bangalore,562149,0,4
25-12-2025,Karnataka,Bangalore,560038,1,4
25-12-2025,Karnataka,Bangalore,560055,0,1
25-12-2025,Karnataka,Bangalore,560083,1,4
25-12-2025,Karnataka,Bangalore,560105,0,3
25-12-2025,Karnataka,Bangalore,562157,0,2
26-12-2025,Karnataka,Bangalore,560018,0,3
26-12-2025,Karnataka,Bangalore,560055,0,1
28-12-2025,Karnataka,Bangalore,560020,1,3
28-12-2025,Karnataka,Bangalore,560022,0,2
28-12-2025,Karnataka,Bangalore,560037,0,6
28-12-2025,Karnataka,Bangalore,560045,0,14
28-12-2025,Karnataka,Bangalore,560048,0,4
28-12-2025,Karnataka,Bangalore,560050,0,3
28-12-2025,Karnataka,Bangalore,560072,2,5
28-12-2025,Karnataka,Bangalore,560078,1,7
28-12-2025,Karnataka,Bangalore,560087,0,2
28-12-2025,Karnataka,Bangalore,560090,0,5
28-12-2025,Karnataka,Bangalore,560094,0,3
28-12-2025,Karnataka,Bangalore,562107,1,7
28-12-2025,Karnataka,Bangalore,562130,0,3
29-12-2025,Karnataka,Bangalore,560002,1,3
29-12-2025,Karnataka,Bangalore,560003,0,1
29-12-2025,Karnataka,Bangalore,560009,0,1
29-12-2025,Karnataka,Bangalore,560023,0,7
29-12-2025,Karnataka,Bangalore,560024,0,1
29-12-2025,Karnataka,Bangalore,560049,1,3
29-12-2025,Karnataka,Bangalore,560066,0,3
29-12-2025,Karnataka,Bangalore,560090,0,4
29-12-2025,Karnataka,Bangalore,560105,0,3
29-12-2025,Karnataka,Bangalore,562107,2,5
31-12-2025,Karnataka,Bangalore,560001,0,1
31-12-2025,Karnataka,Bangalore,560021,1,8
31-12-2025,Karnataka,Bangalore,560022,1,7
31-12-2025,Karnataka,Bangalore,560023,0,5
31-12-2025,Karnataka,Bangalore,560034,0,4
31-12-2025,Karnataka,Bangalore,560036,1,5
31-12-2025,Karnataka,Bangalore,560040,1,6
31-12-2025,Karnataka,Bangalore,560042,0,2
31-12-2025,Karnataka,Bangalore,560045,0,20
31-12-2025,Karnataka,Bangalore,560047,1,8
31-12-2025,Karnataka,Bangalore,560058,0,9
31-12-2025,Karnataka,Bangalore,560063,1,1
31-12-2025,Karnataka,Bangalore,560066,0,5
31-12-2025,Karnataka,Bangalore,560068,1,16
31-12-2025,Karnataka,Bangalore,560071,0,3
31-12-2025,Karnataka,Bangalore,560075,0,4
31-12-2025,Karnataka,Bangalore,560082,0,3
31-12-2025,Karnataka,Bangalore,560084,1,10
31-12-2025,Karnataka,Bangalore,560085,0,11
31-12-2025,Karnataka,Bangalore,560090,1,2
31-12-2025,Karnataka,Bangalore,560091,0,14
31-12-2025,Karnataka,Bangalore,560100,1,7
31-12-2025,Karnataka,Bangalore,560102,0,6
31-12-2025,Karnataka,Bangalore,560103,0,4
31-12-2025,Karnataka,Bangalore,562110,0,1
31-12-2025,Karnataka,Bangalore,562123,0,5
01-01-2026,Karnataka,Bangalore,560015,0,2
01-01-2026,Karnataka,Bangalore,560017,1,3
01-01-2026,Karnataka,Bangalore,560019,0,1
01-01-2026,Karnataka,Bangalore,560023,2,6
01-01-2026,Karnataka,Bangalore,560037,0,4
01-01-2026,Karnataka,Bangalore,560058,1,11
01-01-2026,Karnataka,Bangalore,560063,0,1
01-01-2026,Karnataka,Bangalore,560065,0,1
01-01-2026,Karnataka,Bangalore,560069,0,1
01-01-2026,Karnataka,Bangalore,560078,1,14
01-01-2026,Karnataka,Bangalore,560082,0,2
01-01-2026,Karnataka,Bangalore,560091,0,13
01-01-2026,Karnataka,Bangalore,560097,1,10
01-01-2026,Karnataka,Bangalore,560103,0,2
01-01-2026,Karnataka,Bangalore,560105,0,6
01-01-2026,Karnataka,Bangalore,562106,1,8
01-01-2026,Karnataka,Bangalore,562107,0,4
01-01-2026,Karnataka,Bangalore,562157,0,2
03-01-2026,Karnataka,Bangalore,560015,1,2
03-01-2026,Karnataka,Bangalore,560021,0,1
03-01-2026,Karnataka,Bangalore,560025,0,1
03-01-2026,Karnataka,Bangalore,560026,0,3
03-01-2026,Karnataka,Bangalore,560033,0,1
03-01-2026,Karnataka,Bangalore,560048,0,3
03-01-2026,Karnataka,Bangalore,560064,0,3
03-01-2026,Karnataka,Bangalore,560067,0,4
03-01-2026,Karnataka,Bangalore,560068,0,3
03-01-2026,Karnataka,Bangalore,560082,0,1
03-01-2026,Karnataka,Bangalore,560083,0,1
03-01-2026,Karnataka,Bangalore,560094,0,2
03-01-2026,Karnataka,Bangalore,560100,2,3
03-01-2026,Karnataka,Bangalore,562107,0,1
03-01-2026,Karnataka,Bangalore,562130,0,2
02-01-2026,Karnataka,Bangalore,560004,0,2
02-01-2026,Karnataka,Bangalore,560005,0,2
02-01-2026,Karnataka,Bangalore,560008,0,2
02-01-2026,Karnataka,Bangalore,560010,0,1
02-01-2026,Karnataka,Bangalore,560016,1,13
02-01-2026,Karnataka,Bangalore,560018,0,2
02-01-2026,Karnataka,Bangalore,560020,0,1
02-01-2026,Karnataka,Bangalore,560030,1,5
02-01-2026,Karnataka,Bangalore,560038,0,1
02-01-2026,Karnataka,Bangalore,560039,0,1
02-01-2026,Karnataka,Bangalore,560054,0,6
02-01-2026,Karnataka,Bangalore,560059,0,1
02-01-2026,Karnataka,Bangalore,560064,3,11
02-01-2026,Karnataka,Bangalore,560070,0,4
02-01-2026,Karnataka,Bangalore,560083,0,3
02-01-2026,Karnataka,Bangalore,560097,0,2
02-01-2026,Karnataka,Bangalore,560098,0,1
02-01-2026,Karnataka,Bangalore,562125,0,4
23-12-2025,Karnataka,Bangalore,560003,0,7
23-12-2025,Karnataka,Bangalore,560015,0,2
23-12-2025,Karnataka,Bangalore,560018,0,3
23-12-2025,Karnataka,Bangalore,560023,0,9
23-12-2025,Karnataka,Bangalore,560024,0,3
23-12-2025,Karnataka,Bangalore,560030,0,3
23-12-2025,Karnataka,Bangalore,560033,1,1
23-12-2025,Karnataka,Bangalore,560036,0,5
23-12-2025,Karnataka,Bangalore,560053,1,5
23-12-2025,Karnataka,Bangalore,560057,0,5
23-12-2025,Karnataka,Bangalore,560058,0,9
23-12-2025,Karnataka,Bangalore,560060,0,11
23-12-2025,Karnataka,Bangalore,560065,0,1
23-12-2025,Karnataka,Bangalore,560068,3,19
23-12-2025,Karnataka,Bangalore,560071,0,1
23-12-2025,Karnataka,Bangalore,560072,1,5
23-12-2025,Karnataka,Bangalore,560075,0,3
23-12-2025,Karnataka,Bangalore,560078,1,15
23-12-2025,Karnataka,Bangalore,560082,0,6
23-12-2025,Karnataka,Bangalore,560086,0,1
23-12-2025,Karnataka,Bangalore,560089,0,2
23-12-2025,Karnataka,Bangalore,560091,1,12
23-12-2025,Karnataka,Bangalore,560093,0,7
23-12-2025,Karnataka,Bangalore,560098,0,3
23-12-2025,Karnataka,Bangalore,560102,0,4
23-12-2025,Karnataka,Bangalore,560103,0,5
23-12-2025,Karnataka,Bangalore,560104,0,1
23-12-2025,Karnataka,Bangalore,562107,0,7
24-12-2025,Karnataka,Bangalore,560002,0,1
24-12-2025,Karnataka,Bangalore,560003,0,1
24-12-2025,Karnataka,Bangalore,560006,1,4
24-12-2025,Karnataka,Bangalore,560016,1,12
24-12-2025,Karnataka,Bangalore,560021,1,9
24-12-2025,Karnataka,Bangalore,560041,0,1
24-12-2025,Karnataka,Bangalore,560051,0,3
24-12-2025,Karnataka,Bangalore,560054,0,2
24-12-2025,Karnataka,Bangalore,560060,1,9
24-12-2025,Karnataka,Bangalore,560071,0,2
24-12-2025,Karnataka,Bangalore,560088,0,0
24-12-2025,Karnataka,Bangalore,560090,0,7
24-12-2025,Karnataka,Bangalore,560093,0,2
24-12-2025,Karnataka,Bangalore,562106,1,11
24-12-2025,Karnataka,Bangalore,562107,0,10
24-12-2025,Karnataka,Bangalore,562129,0,1
24-12-2025,Karnataka,Bangalore,562130,0,5
25-12-2025,Karnataka,Bangalore,560004,0,2
25-12-2025,Karnataka,Bangalore,560006,0,1
25-12-2025,Karnataka,Bangalore,560011,0,3
25-12-2025,Karnataka,Bangalore,560022,0,2
25-12-2025,Karnataka,Bangalore,560026,0,6
25-12-2025,Karnataka,Bangalore,560027,0,1
25-12-2025,Karnataka,Bangalore,560039,0,1
25-12-2025,Karnataka,Bangalore,560040,0,6
25-12-2025,Karnataka,Bangalore,560045,2,16
25-12-2025,Karnataka,Bangalore,560047,0,3
25-12-2025,Karnataka,Bangalore,560065,0,1
25-12-2025,Karnataka,Bangalore,560067,0,1
25-12-2025,Karnataka,Bangalore,560076,0,7
25-12-2025,Karnataka,Bangalore,560078,1,6
25-12-2025,Karnataka,Bangalore,560095,0,1
25-12-2025,Karnataka,Bangalore,560096,2,0
25-12-2025,Karnataka,Bangalore,562107,0,6
25-12-2025,Karnataka,Bangalore,562125,1,2
25-12-2025,Karnataka,Bangalore,562149,0,2
26-12-2025,Karnataka,Bangalore,560015,0,6
26-12-2025,Karnataka,Bangalore,560016,0,15
26-12-2025,Karnataka,Bangalore,560017,0,4
26-12-2025,Karnataka,Bangalore,560021,0,8
26-12-2025,Karnataka,Bangalore,560034,0,3
26-12-2025,Karnataka,Bangalore,560037,1,6
26-12-2025,Karnataka,Bangalore,560038,0,2
26-12-2025,Karnataka,Bangalore,560039,0,5
26-12-2025,Karnataka,Bangalore,560046,0,1
26-12-2025,Karnataka,Bangalore,560050,0,2
26-12-2025,Karnataka,Bangalore,560056,0,5
26-12-2025,Karnataka,Bangalore,560057,0,4
26-12-2025,Karnataka,Bangalore,560060,0,11
26-12-2025,Karnataka,Bangalore,560062,0,5
26-12-2025,Karnataka,Bangalore,560063,1,2
26-12-2025,Karnataka,Bangalore,560066,0,7
26-12-2025,Karnataka,Bangalore,560072,0,7
26-12-2025,Karnataka,Bangalore,560077,0,6
26-12-2025,Karnataka,Bangalore,560079,0,9
26-12-2025,Karnataka,Bangalore,560082,0,5
26-12-2025,Karnataka,Bangalore,560085,0,14
26-12-2025,Karnataka,Bangalore,560088,0,1
26-12-2025,Karnataka,Bangalore,560092,0,2
26-12-2025,Karnataka,Bangalore,560100,0,7
26-12-2025,Karnataka,Bangalore,562130,1,4
27-12-2025,Karnataka,Bangalore,560005,0,4
27-12-2025,Karnataka,Bangalore,560008,1,5
27-12-2025,Karnataka,Bangalore,560012,0,1
27-12-2025,Karnataka,Bangalore,560036,0,5
27-12-2025,Karnataka,Bangalore,560042,0,1
27-12-2025,Karnataka,Bangalore,560043,1,5
27-12-2025,Karnataka,Bangalore,560047,0,7
27-12-2025,Karnataka,Bangalore,560049,1,5
27-12-2025,Karnataka,Bangalore,560053,0,2
27-12-2025,Karnataka,Bangalore,560066,2,6
27-12-2025,Karnataka,Bangalore,560078,0,12
27-12-2025,Karnataka,Bangalore,560087,1,2
27-12-2025,Karnataka,Bangalore,560100,1,2
27-12-2025,Karnataka,Bangalore,560102,0,3
27-12-2025,Karnataka,Bangalore,562149,0,3
18-12-2025,Karnataka,Bangalore,560003,0,3
18-12-2025,Karnataka,Bangalore,560005,0,7
18-12-2025,Karnataka,Bangalore,560008,0,8
18-12-2025,Karnataka,Bangalore,560014,1,0
18-12-2025,Karnataka,Bangalore,560023,0,6
18-12-2025,Karnataka,Bangalore,560026,0,16
18-12-2025,Karnataka,Bangalore,560030,0,5
18-12-2025,Karnataka,Bangalore,560040,0,10
18-12-2025,Karnataka,Bangalore,560046,2,6
18-12-2025,Karnataka,Bangalore,560057,0,8
18-12-2025,Karnataka,Bangalore,560064,0,22
18-12-2025,Karnataka,Bangalore,560077,1,8
18-12-2025,Karnataka,Bangalore,560079,1,14
18-12-2025,Karnataka,Bangalore,560088,1,3
18-12-2025,Karnataka,Bangalore,560091,0,9
18-12-2025,Karnataka,Bangalore,560093,0,1
18-12-2025,Karnataka,Bangalore,560095,0,3
18-12-2025,Karnataka,Bangalore,560098,0,5
18-12-2025,Karnataka,Bangalore,560102,0,2
18-12-2025,Karnataka,Bangalore,561201,0,1
18-12-2025,Karnataka,Bangalore,561203,0,3
18-12-2025,Karnataka,Bangalore,562123,0,2
18-12-2025,Karnataka,Bangalore,562130,0,4
18-12-2025,Karnataka,Bangalore,562157,0,2
19-12-2025,Karnataka,Bangalore,560001,0,3
19-12-2025,Karnataka,Bangalore,560002,0,3
19-12-2025,Karnataka,Bangalore,560015,0,3
19-12-2025,Karnataka,Bangalore,560017,0,1
19-12-2025,Karnataka,Bangalore,560019,0,2
19-12-2025,Karnataka,Bangalore,560020,0,3
19-12-2025,Karnataka,Bangalore,560034,1,2
19-12-2025,Karnataka,Bangalore,560037,0,5
19-12-2025,Karnataka,Bangalore,560040,0,6
19-12-2025,Karnataka,Bangalore,560046,0,3
19-12-2025,Karnataka,Bangalore,560047,0,7
19-12-2025,Karnataka,Bangalore,560059,0,1
19-12-2025,Karnataka,Bangalore,560060,0,8
19-12-2025,Karnataka,Bangalore,560064,1,9
19-12-2025,Karnataka,Bangalore,560067,1,2
19-12-2025,Karnataka,Bangalore,560072,0,9
19-12-2025,Karnataka,Bangalore,560078,2,5
19-12-2025,Karnataka,Bangalore,560079,0,7
19-12-2025,Karnataka,Bangalore,560088,0,2
19-12-2025,Karnataka,Bangalore,560090,0,1
19-12-2025,Karnataka,Bangalore,560093,0,7
19-12-2025,Karnataka,Bangalore,560103,0,4
19-12-2025,Karnataka,Bangalore,560105,0,2
19-12-2025,Karnataka,Bangalore,562111,0,1
20-12-2025,Karnataka,Bangalore,560001,1,3
20-12-2025,Karnataka,Bangalore,560004,0,3
20-12-2025,Karnataka,Bangalore,560005,0,1
20-12-2025,Karnataka,Bangalore,560011,0,3
20-12-2025,Karnataka,Bangalore,560013,0,2
20-12-2025,Karnataka,Bangalore,560025,0,1
20-12-2025,Karnataka,Bangalore,560026,1,8
20-12-2025,Karnataka,Bangalore,560033,0,2
20-12-2025,Karnataka,Bangalore,560035,0,1
20-12-2025,Karnataka,Bangalore,560038,0,3
20-12-2025,Karnataka,Bangalore,560040,0,2
20-12-2025,Karnataka,Bangalore,560046,0,2
20-12-2025,Karnataka,Bangalore,560052,0,1
20-12-2025,Karnataka,Bangalore,560054,0,3
20-12-2025,Karnataka,Bangalore,560070,0,5
20-12-2025,Karnataka,Bangalore,560072,0,4
20-12-2025,Karnataka,Bangalore,560076,1,7
