date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-01-2026,Karnataka,Bangalore,560018,4,0,0
01-01-2026,Karnataka,Bangalore,560027,1,0,0
01-01-2026,Karnataka,Bangalore,560035,2,1,0
01-01-2026,Karnataka,Bangalore,560043,1,5,0
01-01-2026,Karnataka,Bangalore,560046,2,0,0
01-01-2026,Karnataka,Bangalore,560047,6,1,0
01-01-2026,Karnataka,Bangalore,560051,0,1,0
01-01-2026,Karnataka,Bangalore,560064,1,2,0
01-01-2026,Karnataka,Bangalore,560073,3,0,0
01-01-2026,Karnataka,Bangalore,560083,1,2,0
01-01-2026,Karnataka,Bangalore,560090,0,1,0
01-01-2026,Karnataka,Bangalore,560095,0,1,0
01-01-2026,Karnataka,Bangalore,560099,2,1,0
01-01-2026,Karnataka,Bangalore,560102,0,1,0
01-01-2026,Karnataka,Bangalore,562149,0,1,0
31-12-2025,Karnataka,Bangalore,560002,0,4,0
31-12-2025,Karnataka,Bangalore,560003,3,1,0
31-12-2025,Karnataka,Bangalore,560018,1,3,0
31-12-2025,Karnataka,Bangalore,560024,0,1,0
31-12-2025,Karnataka,Bangalore,560025,0,1,0
31-12-2025,Karnataka,Bangalore,560026,4,2,0
31-12-2025,Karnataka,Bangalore,560029,2,1,0
31-12-2025,Karnataka,Bangalore,560053,1,3,0
31-12-2025,Karnataka,Bangalore,560054,0,1,0
31-12-2025,Karnataka,Bangalore,560062,1,1,0
31-12-2025,Karnataka,Bangalore,560064,10,1,0
31-12-2025,Karnataka,Bangalore,560069,1,0,0
31-12-2025,Karnataka,Bangalore,560076,2,3,0
31-12-2025,Karnataka,Bangalore,560092,1,0,0
31-12-2025,Karnataka,Bangalore,560094,0,2,0
31-12-2025,Karnataka,Bangalore,560099,1,0,0
31-12-2025,Karnataka,Bangalore,562107,4,2,0
31-12-2025,Karnataka,Bangalore,562125,0,1,0
31-12-2025,Karnataka,Bangalore,562149,0,1,0
02-01-2026,Karnataka,Bangalore,560027,0,1,0
02-01-2026,Karnataka,Bangalore,560036,2,2,0
02-01-2026,Karnataka,Bangalore,560060,2,0,0
02-01-2026,Karnataka,Bangalore,560066,0,1,0
02-01-2026,Karnataka,Bangalore,560067,1,0,0
02-01-2026,Karnataka,Bangalore,560072,2,0,0
02-01-2026,Karnataka,Bangalore,560086,1,0,0
02-01-2026,Karnataka,Bangalore,560094,4,0,0
02-01-2026,Karnataka,Bangalore,560100,2,1,0
02-01-2026,Karnataka,Bangalore,560103,1,0,0
02-01-2026,Karnataka,Bangalore,562107,1,0,0
02-01-2026,Karnataka,Bangalore,562130,2,0,0
02-01-2026,Karnataka,Bangalore,562149,2,0,0
03-01-2026,Karnataka,Bangalore,560061,0,1,0
03-01-2026,Karnataka,Bangalore,560084,0,1,0
03-01-2026,Karnataka,Bangalore,560092,0,1,0
09-06-2025,Karnataka,Bangalore,560026,1,1,0
09-06-2025,Karnataka,Bangalore,560032,1,0,0
09-06-2025,Karnataka,Bangalore,560046,1,0,0
09-06-2025,Karnataka,Bangalore,560053,1,0,0
09-06-2025,Karnataka,Bangalore,560058,3,0,0
09-06-2025,Karnataka,Bangalore,560073,3,0,0
09-06-2025,Karnataka,Bangalore,560077,2,2,0
09-06-2025,Karnataka,Bangalore,560078,3,1,0
09-06-2025,Karnataka,Bangalore,560084,1,1,0
09-06-2025,Karnataka,Bangalore,560085,1,0,0
09-06-2025,Karnataka,Bangalore,560091,1,1,0
09-06-2025,Karnataka,Bangalore,562106,0,1,0
09-06-2025,Karnataka,Bangalore,562125,1,1,0
09-06-2025,Karnataka,Bangalore,562157,1,1,0
12-06-2025,Karnataka,Bangalore,560011,2,1,0
12-06-2025,Karnataka,Bangalore,560013,1,0,0
12-06-2025,Karnataka,Bangalore,560015,0,1,0
12-06-2025,Karnataka,Bangalore,560016,1,2,0
12-06-2025,Karnataka,Bangalore,560037,0,1,0
12-06-2025,Karnataka,Bangalore,560049,3,0,0
12-06-2025,Karnataka,Bangalore,560060,3,0,0
12-06-2025,Karnataka,Bangalore,560077,0,4,0
12-06-2025,Karnataka,Bangalore,560086,1,0,0
12-06-2025,Karnataka,Bangalore,560088,0,1,0
12-06-2025,Karnataka,Bangalore,562123,2,1,0
12-06-2025,Karnataka,Bangalore,562157,5,2,0
10-06-2025,Karnataka,Bangalore,560011,1,0,0
10-06-2025,Karnataka,Bangalore,560026,8,0,0
10-06-2025,Karnataka,Bangalore,560027,1,1,0
10-06-2025,Karnataka,Bangalore,560061,0,1,0
10-06-2025,Karnataka,Bangalore,560062,1,2,0
10-06-2025,Karnataka,Bangalore,560068,1,3,0
10-06-2025,Karnataka,Bangalore,560070,1,0,0
10-06-2025,Karnataka,Bangalore,560085,3,2,0
10-06-2025,Karnataka,Bangalore,560090,2,1,0
10-06-2025,Karnataka,Bangalore,560094,0,3,0
10-06-2025,Karnataka,Bangalore,560100,0,1,0
10-06-2025,Karnataka,Bangalore,560105,1,1,1
11-06-2025,Karnataka,Bangalore,560010,1,0,0
11-06-2025,Karnataka,Bangalore,560011,3,2,1
11-06-2025,Karnataka,Bangalore,560017,1,0,0
11-06-2025,Karnataka,Bangalore,560029,3,1,0
11-06-2025,Karnataka,Bangalore,560045,3,0,0
11-06-2025,Karnataka,Bangalore,560048,0,1,0
11-06-2025,Karnataka,Bangalore,560050,1,0,0
11-06-2025,Karnataka,Bangalore,560054,1,0,0
11-06-2025,Karnataka,Bangalore,560056,1,1,0
11-06-2025,Karnataka,Bangalore,560060,5,0,0
11-06-2025,Karnataka,Bangalore,560067,1,0,0
11-06-2025,Karnataka,Bangalore,560072,1,1,0
11-06-2025,Karnataka,Bangalore,560079,4,0,0
11-06-2025,Karnataka,Bangalore,560088,1,0,0
11-06-2025,Karnataka,Bangalore,560096,0,2,0
11-06-2025,Karnataka,Bangalore,560105,1,0,0
11-06-2025,Karnataka,Bangalore,562157,1,0,0
13-06-2025,Karnataka,Bangalore,560002,2,0,0
13-06-2025,Karnataka,Bangalore,560003,1,0,0
13-06-2025,Karnataka,Bangalore,560004,0,2,0
13-06-2025,Karnataka,Bangalore,560026,2,0,0
13-06-2025,Karnataka,Bangalore,560032,3,2,0
13-06-2025,Karnataka,Bangalore,560043,3,0,0
13-06-2025,Karnataka,Bangalore,560054,0,1,0
13-06-2025,Karnataka,Bangalore,560060,3,0,0
13-06-2025,Karnataka,Bangalore,560064,2,0,0
13-06-2025,Karnataka,Bangalore,560077,1,0,0
13-06-2025,Karnataka,Bangalore,560084,2,3,0
13-06-2025,Karnataka,Bangalore,560100,1,1,0
13-06-2025,Karnataka,Bangalore,562106,3,0,0
14-06-2025,Karnataka,Bangalore,560002,0,1,0
14-06-2025,Karnataka,Bangalore,560028,0,2,0
14-06-2025,Karnataka,Bangalore,560033,0,2,0
14-06-2025,Karnataka,Bangalore,560049,0,1,0
14-06-2025,Karnataka,Bangalore,560062,0,4,0
14-06-2025,Karnataka,Bangalore,560071,1,0,0
14-06-2025,Karnataka,Bangalore,560075,2,0,0
14-06-2025,Karnataka,Bangalore,560083,2,0,0
14-06-2025,Karnataka,Bangalore,560097,1,2,0
14-06-2025,Karnataka,Bangalore,560098,1,0,0
14-06-2025,Karnataka,Bangalore,561203,0,1,0
14-06-2025,Karnataka,Bangalore,562106,1,1,0
14-06-2025,Karnataka,Bangalore,562107,1,0,0
14-06-2025,Karnataka,Bangalore,562129,1,0,0
14-06-2025,Karnataka,Bangalore,562157,1,0,0
16-06-2025,Karnataka,Bangalore,560003,2,0,0
16-06-2025,Karnataka,Bangalore,560015,2,0,0
16-06-2025,Karnataka,Bangalore,560016,1,2,0
16-06-2025,Karnataka,Bangalore,560020,0,1,0
16-06-2025,Karnataka,Bangalore,560030,2,0,0
16-06-2025,Karnataka,Bangalore,560032,2,0,0
16-06-2025,Karnataka,Bangalore,560034,1,0,0
16-06-2025,Karnataka,Bangalore,560035,0,1,0
16-06-2025,Karnataka,Bangalore,560043,1,0,0
16-06-2025,Karnataka,Bangalore,560045,3,0,0
16-06-2025,Karnataka,Bangalore,560064,0,1,0
16-06-2025,Karnataka,Bangalore,560071,0,1,0
16-06-2025,Karnataka,Bangalore,560077,0,1,0
16-06-2025,Karnataka,Bangalore,560102,1,0,0
15-06-2025,Karnataka,Bangalore,560020,1,0,0
15-06-2025,Karnataka,Bangalore,560032,1,2,0
15-06-2025,Karnataka,Bangalore,560037,0,1,0
15-06-2025,Karnataka,Bangalore,560056,1,0,0
15-06-2025,Karnataka,Bangalore,560061,1,0,0
15-06-2025,Karnataka,Bangalore,560067,1,1,0
15-06-2025,Karnataka,Bangalore,560078,1,0,0
15-06-2025,Karnataka,Bangalore,560083,0,1,0
15-06-2025,Karnataka,Bangalore,560100,2,2,0
15-06-2025,Karnataka,Bangalore,560104,1,0,0
15-06-2025,Karnataka,Bangalore,562123,1,0,0
17-06-2025,Karnataka,Bangalore,560004,1,0,0
17-06-2025,Karnataka,Bangalore,560009,0,1,0
17-06-2025,Karnataka,Bangalore,560018,1,0,0
17-06-2025,Karnataka,Bangalore,560023,0,1,0
17-06-2025,Karnataka,Bangalore,560026,1,8,0
17-06-2025,Karnataka,Bangalore,560027,1,1,0
17-06-2025,Karnataka,Bangalore,560028,1,0,0
17-06-2025,Karnataka,Bangalore,560029,2,0,0
17-06-2025,Karnataka,Bangalore,560032,7,3,0
17-06-2025,Karnataka,Bangalore,560051,3,0,0
17-06-2025,Karnataka,Bangalore,560053,1,0,0
17-06-2025,Karnataka,Bangalore,560054,0,2,0
17-06-2025,Karnataka,Bangalore,560060,3,0,0
17-06-2025,Karnataka,Bangalore,560079,3,0,0
17-06-2025,Karnataka,Bangalore,560083,0,1,0
17-06-2025,Karnataka,Bangalore,560085,1,1,0
17-06-2025,Karnataka,Bangalore,560100,0,2,0
17-06-2025,Karnataka,Bangalore,560102,0,1,0
17-06-2025,Karnataka,Bangalore,561203,1,0,0
17-06-2025,Karnataka,Bangalore,562107,1,1,0
18-06-2025,Karnataka,Bangalore,560016,0,1,0
18-06-2025,Karnataka,Bangalore,560018,1,0,0
18-06-2025,Karnataka,Bangalore,560045,3,2,0
18-06-2025,Karnataka,Bangalore,560053,1,0,0
18-06-2025,Karnataka,Bangalore,560057,1,1,0
18-06-2025,Karnataka,Bangalore,560061,1,0,0
18-06-2025,Karnataka,Bangalore,560064,1,1,0
18-06-2025,Karnataka,Bangalore,560077,1,0,0
18-06-2025,Karnataka,Bangalore,560095,1,0,0
18-06-2025,Karnataka,Bangalore,560105,2,0,0
18-06-2025,Karnataka,Bangalore,562107,1,0,0
19-06-2025,Karnataka,Bangalore,560002,3,1,0
19-06-2025,Karnataka,Bangalore,560010,0,1,0
19-06-2025,Karnataka,Bangalore,560011,2,1,0
19-06-2025,Karnataka,Bangalore,560016,4,2,0
19-06-2025,Karnataka,Bangalore,560029,2,1,0
19-06-2025,Karnataka,Bangalore,560039,2,1,0
19-06-2025,Karnataka,Bangalore,560058,1,1,0
19-06-2025,Karnataka,Bangalore,560060,2,0,0
19-06-2025,Karnataka,Bangalore,560080,1,0,0
19-06-2025,Karnataka,Bangalore,560083,3,1,0
19-06-2025,Karnataka,Bangalore,560096,1,0,0
01-09-2025,Karnataka,Bangalore,560010,0,1,0
01-09-2025,Karnataka,Bangalore,560019,2,1,0
01-09-2025,Karnataka,Bangalore,560032,4,0,0
01-09-2025,Karnataka,Bangalore,560035,1,0,0
01-09-2025,Karnataka,Bangalore,560046,1,0,0
01-09-2025,Karnataka,Bangalore,560048,1,0,0
01-09-2025,Karnataka,Bangalore,560067,1,1,0
01-09-2025,Karnataka,Bangalore,560072,1,0,0
01-09-2025,Karnataka,Bangalore,560078,1,0,0
01-09-2025,Karnataka,Bangalore,560105,1,0,0
01-09-2025,Karnataka,Bangalore,562106,2,1,0
03-09-2025,Karnataka,Bangalore,560008,2,0,0
03-09-2025,Karnataka,Bangalore,560019,0,1,0
03-09-2025,Karnataka,Bangalore,560026,2,1,0
03-09-2025,Karnataka,Bangalore,560067,2,0,0
03-09-2025,Karnataka,Bangalore,560077,2,0,0
03-09-2025,Karnataka,Bangalore,560084,2,0,0
03-09-2025,Karnataka,Bangalore,560089,1,0,0
03-09-2025,Karnataka,Bangalore,560091,1,0,0
03-09-2025,Karnataka,Bangalore,560100,2,0,0
03-09-2025,Karnataka,Bangalore,562123,1,1,0
02-09-2025,Karnataka,Bangalore,560005,0,1,0
02-09-2025,Karnataka,Bangalore,560008,1,0,0
02-09-2025,Karnataka,Bangalore,560015,1,0,0
02-09-2025,Karnataka,Bangalore,560034,2,0,0
02-09-2025,Karnataka,Bangalore,560036,1,0,0
02-09-2025,Karnataka,Bangalore,560039,1,0,0
02-09-2025,Karnataka,Bangalore,560047,2,0,0
02-09-2025,Karnataka,Bangalore,560083,3,0,0
02-09-2025,Karnataka,Bangalore,560105,1,0,0
02-09-2025,Karnataka,Bangalore,562149,1,0,0
07-09-2025,Karnataka,Bangalore,560011,1,0,0
07-09-2025,Karnataka,Bangalore,560024,1,0,0
07-09-2025,Karnataka,Bangalore,560046,1,0,0
07-09-2025,Karnataka,Bangalore,560054,0,1,0
07-09-2025,Karnataka,Bangalore,560087,1,0,0
07-09-2025,Karnataka,Bangalore,560100,0,1,0
07-09-2025,Karnataka,Bangalore,562125,1,0,0
04-09-2025,Karnataka,Bangalore,560010,2,0,0
04-09-2025,Karnataka,Bangalore,560025,1,0,0
04-09-2025,Karnataka,Bangalore,560061,1,0,0
04-09-2025,Karnataka,Bangalore,560066,1,0,0
04-09-2025,Karnataka,Bangalore,560072,1,0,0
04-09-2025,Karnataka,Bangalore,560073,1,0,0
04-09-2025,Karnataka,Bangalore,560076,1,1,0
04-09-2025,Karnataka,Bangalore,560084,1,0,0
04-09-2025,Karnataka,Bangalore,560086,0,1,0
04-09-2025,Karnataka,Bangalore,562125,1,0,0
06-09-2025,Karnataka,Bangalore,560021,3,1,0
06-09-2025,Karnataka,Bangalore,560027,1,1,0
06-09-2025,Karnataka,Bangalore,560043,3,0,0
06-09-2025,Karnataka,Bangalore,560056,0,1,0
06-09-2025,Karnataka,Bangalore,560075,2,0,0
06-09-2025,Karnataka,Bangalore,560078,1,1,0
06-09-2025,Karnataka,Bangalore,560099,3,0,0
06-09-2025,Karnataka,Bangalore,560100,0,2,0
06-09-2025,Karnataka,Bangalore,560105,1,0,0
06-09-2025,Karnataka,Bangalore,561203,1,0,0
05-09-2025,Karnataka,Bangalore,560004,1,1,0
05-09-2025,Karnataka,Bangalore,560008,1,0,0
05-09-2025,Karnataka,Bangalore,560036,1,0,0
05-09-2025,Karnataka,Bangalore,560043,1,0,0
05-09-2025,Karnataka,Bangalore,560053,0,1,0
05-09-2025,Karnataka,Bangalore,560060,2,1,0
05-09-2025,Karnataka,Bangalore,560061,1,0,0
05-09-2025,Karnataka,Bangalore,560066,1,0,0
05-09-2025,Karnataka,Bangalore,560105,1,0,0
10-09-2025,Karnataka,Bangalore,560002,1,0,0
10-09-2025,Karnataka,Bangalore,560010,1,0,0
10-09-2025,Karnataka,Bangalore,560016,1,0,0
10-09-2025,Karnataka,Bangalore,560023,1,0,0
10-09-2025,Karnataka,Bangalore,560025,1,0,0
09-09-2025,Karnataka,Bangalore,560018,3,0,0
09-09-2025,Karnataka,Bangalore,560019,1,0,0
09-09-2025,Karnataka,Bangalore,560023,7,1,0
09-09-2025,Karnataka,Bangalore,560032,2,2,0
09-09-2025,Karnataka,Bangalore,560033,2,0,0
09-09-2025,Karnataka,Bangalore,560041,1,0,0
09-09-2025,Karnataka,Bangalore,560050,2,0,0
09-09-2025,Karnataka,Bangalore,560064,3,1,0
09-09-2025,Karnataka,Bangalore,560073,1,0,0
09-09-2025,Karnataka,Bangalore,560083,3,0,0
09-09-2025,Karnataka,Bangalore,562106,1,0,0
08-09-2025,Karnataka,Bangalore,560003,1,0,0
08-09-2025,Karnataka,Bangalore,560004,1,2,0
08-09-2025,Karnataka,Bangalore,560024,1,0,0
08-09-2025,Karnataka,Bangalore,560027,3,1,0
08-09-2025,Karnataka,Bangalore,560037,1,0,0
08-09-2025,Karnataka,Bangalore,560040,0,1,0
08-09-2025,Karnataka,Bangalore,562107,2,0,0
08-09-2025,Karnataka,Bangalore,562123,2,1,0
10-09-2025,Karnataka,Bangalore,560034,1,0,0
10-09-2025,Karnataka,Bangalore,560036,2,0,0
10-09-2025,Karnataka,Bangalore,560037,1,1,0
10-09-2025,Karnataka,Bangalore,560038,1,0,0
10-09-2025,Karnataka,Bangalore,560051,0,1,0
10-09-2025,Karnataka,Bangalore,560072,1,1,0
10-09-2025,Karnataka,Bangalore,560083,1,0,0
10-09-2025,Karnataka,Bangalore,560094,1,0,0
10-09-2025,Karnataka,Bangalore,560096,2,0,0
10-09-2025,Karnataka,Bangalore,560099,2,1,0
12-09-2025,Karnataka,Bangalore,560018,2,0,0
12-09-2025,Karnataka,Bangalore,560022,1,0,0
12-09-2025,Karnataka,Bangalore,560023,3,0,0
12-09-2025,Karnataka,Bangalore,560064,4,0,0
12-09-2025,Karnataka,Bangalore,560073,1,0,0
12-09-2025,Karnataka,Bangalore,560083,1,1,0
12-09-2025,Karnataka,Bangalore,560098,1,0,0
12-09-2025,Karnataka,Bangalore,560105,1,0,0
12-09-2025,Karnataka,Bangalore,562157,1,0,0
11-09-2025,Karnataka,Bangalore,560003,1,0,0
11-09-2025,Karnataka,Bangalore,560004,1,0,0
11-09-2025,Karnataka,Bangalore,560016,2,0,0
11-09-2025,Karnataka,Bangalore,560021,1,0,0
11-09-2025,Karnataka,Bangalore,560038,2,0,0
11-09-2025,Karnataka,Bangalore,560047,1,0,0
11-09-2025,Karnataka,Bangalore,560050,2,1,0
11-09-2025,Karnataka,Bangalore,560062,2,1,0
11-09-2025,Karnataka,Bangalore,560064,2,0,0
11-09-2025,Karnataka,Bangalore,560068,1,1,0
11-09-2025,Karnataka,Bangalore,560086,1,0,0
11-09-2025,Karnataka,Bangalore,560096,0,1,0
11-09-2025,Karnataka,Bangalore,560097,2,0,0
11-09-2025,Karnataka,Bangalore,560099,1,0,0
11-09-2025,Karnataka,Bangalore,560103,0,1,0
14-09-2025,Karnataka,Bangalore,560023,2,0,0
14-09-2025,Karnataka,Bangalore,560033,1,0,0
14-09-2025,Karnataka,Bangalore,560051,1,0,0
14-09-2025,Karnataka,Bangalore,560054,1,0,0
14-09-2025,Karnataka,Bangalore,560065,1,0,0
14-09-2025,Karnataka,Bangalore,562107,1,0,0
15-09-2025,Karnataka,Bangalore,560029,1,0,0
15-09-2025,Karnataka,Bangalore,560036,2,0,0
15-09-2025,Karnataka,Bangalore,560037,1,0,0
15-09-2025,Karnataka,Bangalore,560068,1,0,0
15-09-2025,Karnataka,Bangalore,560073,1,0,0
15-09-2025,Karnataka,Bangalore,560099,0,1,0
13-09-2025,Karnataka,Bangalore,560005,3,0,0
13-09-2025,Karnataka,Bangalore,560013,1,0,0
13-09-2025,Karnataka,Bangalore,560035,1,0,0
13-09-2025,Karnataka,Bangalore,560048,1,0,0
13-09-2025,Karnataka,Bangalore,560049,0,1,0
13-09-2025,Karnataka,Bangalore,560050,2,0,0
13-09-2025,Karnataka,Bangalore,560060,1,1,0
13-09-2025,Karnataka,Bangalore,560061,1,0,0
13-09-2025,Karnataka,Bangalore,562157,1,1,0
16-09-2025,Karnataka,Bangalore,560005,1,0,0
16-09-2025,Karnataka,Bangalore,560010,1,0,0
16-09-2025,Karnataka,Bangalore,560011,2,0,0
16-09-2025,Karnataka,Bangalore,560014,1,0,0
16-09-2025,Karnataka,Bangalore,560023,1,0,0
16-09-2025,Karnataka,Bangalore,560043,1,0,0
16-09-2025,Karnataka,Bangalore,560045,2,0,0
16-09-2025,Karnataka,Bangalore,560077,2,0,0
16-09-2025,Karnataka,Bangalore,560079,1,0,0
16-09-2025,Karnataka,Bangalore,560083,2,0,0
16-09-2025,Karnataka,Bangalore,560094,1,0,0
16-09-2025,Karnataka,Bangalore,560105,1,0,0
16-09-2025,Karnataka,Bangalore,562125,1,0,0
16-09-2025,Karnataka,Bangalore,562149,1,0,0
18-09-2025,Karnataka,Bangalore,560037,1,0,0
18-09-2025,Karnataka,Bangalore,560045,3,0,0
18-09-2025,Karnataka,Bangalore,560060,1,0,0
18-09-2025,Karnataka,Bangalore,560075,1,0,0
18-09-2025,Karnataka,Bangalore,560077,1,0,0
18-09-2025,Karnataka,Bangalore,560083,1,0,0
18-09-2025,Karnataka,Bangalore,560099,1,0,0
18-09-2025,Karnataka,Bangalore,560105,1,0,0
18-09-2025,Karnataka,Bangalore,562107,1,0,0
17-09-2025,Karnataka,Bangalore,560026,3,1,0
17-09-2025,Karnataka,Bangalore,560040,1,0,0
17-09-2025,Karnataka,Bangalore,560049,0,1,0
17-09-2025,Karnataka,Bangalore,560062,1,0,0
17-09-2025,Karnataka,Bangalore,560075,1,0,0
17-09-2025,Karnataka,Bangalore,560082,2,0,0
17-09-2025,Karnataka,Bangalore,560100,1,1,0
19-09-2025,Karnataka,Bangalore,560011,0,1,0
19-09-2025,Karnataka,Bangalore,560017,1,0,0
19-09-2025,Karnataka,Bangalore,560061,2,1,0
19-09-2025,Karnataka,Bangalore,560068,1,0,0
19-09-2025,Karnataka,Bangalore,560085,1,0,0
20-09-2025,Karnataka,Bangalore,560001,1,0,0
20-09-2025,Karnataka,Bangalore,560002,2,1,0
20-09-2025,Karnataka,Bangalore,560022,1,0,0
20-09-2025,Karnataka,Bangalore,560043,1,0,0
20-09-2025,Karnataka,Bangalore,560047,1,0,0
20-09-2025,Karnataka,Bangalore,560058,2,0,0
20-09-2025,Karnataka,Bangalore,560061,1,0,0
20-09-2025,Karnataka,Bangalore,560078,1,0,0
20-09-2025,Karnataka,Bangalore,560083,1,2,0
20-09-2025,Karnataka,Bangalore,560085,3,0,0
20-09-2025,Karnataka,Bangalore,560091,2,1,0
20-09-2025,Karnataka,Bangalore,562123,1,0,0
23-09-2025,Karnataka,Bangalore,560026,2,0,0
23-09-2025,Karnataka,Bangalore,560045,0,1,0
23-09-2025,Karnataka,Bangalore,560083,2,2,0
23-09-2025,Karnataka,Bangalore,560091,3,1,0
23-09-2025,Karnataka,Bangalore,560104,1,0,0
23-09-2025,Karnataka,Bangalore,560105,1,1,0
23-09-2025,Karnataka,Bangalore,561203,0,1,0
22-09-2025,Karnataka,Bangalore,560016,3,3,0
22-09-2025,Karnataka,Bangalore,560024,0,1,0
22-09-2025,Karnataka,Bangalore,560043,1,0,0
22-09-2025,Karnataka,Bangalore,560045,6,0,0
22-09-2025,Karnataka,Bangalore,560046,1,0,0
22-09-2025,Karnataka,Bangalore,560077,1,0,0
22-09-2025,Karnataka,Bangalore,560082,1,0,0
22-09-2025,Karnataka,Bangalore,562125,2,0,0
21-09-2025,Karnataka,Bangalore,560016,1,0,0
21-09-2025,Karnataka,Bangalore,560076,0,2,0
25-09-2025,Karnataka,Bangalore,560022,1,1,0
25-09-2025,Karnataka,Bangalore,560065,1,0,0
25-09-2025,Karnataka,Bangalore,560069,1,0,0
25-09-2025,Karnataka,Bangalore,560072,1,1,0
25-09-2025,Karnataka,Bangalore,560102,0,1,0
25-09-2025,Karnataka,Bangalore,562125,2,0,0
25-09-2025,Karnataka,Bangalore,562157,1,0,0
24-09-2025,Karnataka,Bangalore,560008,1,0,0
24-09-2025,Karnataka,Bangalore,560026,4,1,0
24-09-2025,Karnataka,Bangalore,560033,1,0,0
24-09-2025,Karnataka,Bangalore,560050,2,1,0
24-09-2025,Karnataka,Bangalore,560062,1,0,0
24-09-2025,Karnataka,Bangalore,560068,4,0,0
24-09-2025,Karnataka,Bangalore,560090,0,1,0
24-09-2025,Karnataka,Bangalore,562107,1,0,0
24-09-2025,Karnataka,Bangalore,562125,1,0,0
24-09-2025,Karnataka,Bangalore,562157,1,2,0
26-09-2025,Karnataka,Bangalore,560003,1,0,0
26-09-2025,Karnataka,Bangalore,560004,1,0,0
26-09-2025,Karnataka,Bangalore,560015,1,0,0
26-09-2025,Karnataka,Bangalore,560047,1,0,0
26-09-2025,Karnataka,Bangalore,560068,1,0,0
26-09-2025,Karnataka,Bangalore,560082,1,0,0
26-09-2025,Karnataka,Bangalore,560083,1,0,0
26-09-2025,Karnataka,Bangalore,560092,1,0,0
26-09-2025,Karnataka,Bangalore,562110,1,0,0
30-09-2025,Karnataka,Bangalore,560087,0,1,0
27-09-2025,Karnataka,Bangalore,560029,1,0,0
27-09-2025,Karnataka,Bangalore,560045,0,1,0
27-09-2025,Karnataka,Bangalore,560073,1,0,0
28-09-2025,Karnataka,Bangalore,560008,1,0,0
26-10-2025,Karnataka,Bangalore,560001,1,0,0
26-10-2025,Karnataka,Bangalore,560020,1,0,0
26-10-2025,Karnataka,Bangalore,560022,1,0,0
26-10-2025,Karnataka,Bangalore,560026,2,0,0
26-10-2025,Karnataka,Bangalore,560050,2,0,0
26-10-2025,Karnataka,Bangalore,560062,1,1,0
26-10-2025,Karnataka,Bangalore,560105,2,0,0
26-10-2025,Karnataka,Bangalore,562123,0,1,0
26-10-2025,Karnataka,Bangalore,562125,1,0,0
13-10-2025,Karnataka,Bangalore,560016,1,0,0
13-10-2025,Karnataka,Bangalore,560021,2,0,0
13-10-2025,Karnataka,Bangalore,560037,5,0,0
13-10-2025,Karnataka,Bangalore,560039,1,0,0
13-10-2025,Karnataka,Bangalore,560067,1,0,0
13-10-2025,Karnataka,Bangalore,560073,1,0,0
13-10-2025,Karnataka,Bangalore,562125,0,1,0
16-10-2025,Karnataka,Bangalore,560004,1,0,0
16-10-2025,Karnataka,Bangalore,560005,1,0,0
16-10-2025,Karnataka,Bangalore,560016,3,0,0
16-10-2025,Karnataka,Bangalore,560039,0,1,0
16-10-2025,Karnataka,Bangalore,560043,1,1,0
16-10-2025,Karnataka,Bangalore,560090,1,0,0
16-10-2025,Karnataka,Bangalore,560092,1,0,0
16-10-2025,Karnataka,Bangalore,560097,2,0,0
15-10-2025,Karnataka,Bangalore,560004,2,0,0
15-10-2025,Karnataka,Bangalore,560027,2,0,0
15-10-2025,Karnataka,Bangalore,560029,1,1,0
15-10-2025,Karnataka,Bangalore,560030,1,1,0
15-10-2025,Karnataka,Bangalore,560039,0,1,0
15-10-2025,Karnataka,Bangalore,560045,3,1,0
15-10-2025,Karnataka,Bangalore,560050,2,0,0
15-10-2025,Karnataka,Bangalore,560053,1,0,0
15-10-2025,Karnataka,Bangalore,560066,0,1,0
15-10-2025,Karnataka,Bangalore,560087,0,1,0
15-10-2025,Karnataka,Bangalore,560092,2,1,0
15-10-2025,Karnataka,Bangalore,560102,1,0,0
15-10-2025,Karnataka,Bangalore,560103,0,1,0
15-10-2025,Karnataka,Bangalore,562157,1,0,0
18-10-2025,Karnataka,Bangalore,560010,1,0,0
18-10-2025,Karnataka,Bangalore,560022,1,0,0
18-10-2025,Karnataka,Bangalore,560026,4,1,0
18-10-2025,Karnataka,Bangalore,560053,1,1,0
18-10-2025,Karnataka,Bangalore,560067,1,0,0
18-10-2025,Karnataka,Bangalore,560077,1,0,0
18-10-2025,Karnataka,Bangalore,560093,1,0,0
18-10-2025,Karnataka,Bangalore,560104,0,1,0
18-10-2025,Karnataka,Bangalore,562123,2,0,0
17-10-2025,Karnataka,Bangalore,560008,1,1,0
17-10-2025,Karnataka,Bangalore,560033,1,0,0
17-10-2025,Karnataka,Bangalore,560043,4,2,0
17-10-2025,Karnataka,Bangalore,560049,1,0,0
17-10-2025,Karnataka,Bangalore,560050,2,0,0
17-10-2025,Karnataka,Bangalore,560054,2,0,0
17-10-2025,Karnataka,Bangalore,560062,2,0,0
17-10-2025,Karnataka,Bangalore,560064,4,1,0
17-10-2025,Karnataka,Bangalore,560071,1,0,0
17-10-2025,Karnataka,Bangalore,560079,3,0,0
